214,Many wildlife-vehicle collisions preventable,"A new study from the University of Waterloo has found that Ontario could save millions by implementing simple measures to help prevent vehicle accidents involving wildlife.The Waterloo study focused on Ontario. It concluded that many of the thousands of wildlife-vehicle collisions -- some fatal -- occurring each year could be prevented if authorities implemented a few, cost-effective strategies to minimize the occurrences.Implementing strategies such as better signage, wildlife detection systems, fencing and wildlife crossings could help reduce financial and health-related impacts for people, emergency services and the insurance industry. The measures could also help prevent unnecessary loss in the wildlife populations.""These collisions cost Canadians hundreds of millions a year in vehicle damage and medical costs, as well as traffic delays, emergency services use and increases in insurance premiums,"" said Waterloo's Associate Professor Michael Drescher, who co-authored the study with graduate student Kristin Elton. ""Ontario is missing an opportunity here. The most efficient way to prevent these accidents is to integrate effective measures in wildlife conflict zones every time major road work is undertaken.""The study looked specifically at Southern Ontario, which has the highest concentration of roads in Canada. With ever-expanding infrastructure having a significant impact on wildlife and their habitat, many of the cost-effective measures that could help reduce wildlife-vehicle collisions are underdeveloped in Ontario.""Within Canada, the Rocky Mountain region is renowned as a leader in the management of wildlife-road conflicts, said Drescher, who estimates five to 10 per cent of car insurance premiums go to animal-related incidents. ""They've realized the economics are simple. Adding measures to road construction projects only marginally impacts the overall budget, while saving millions in taxpayer money, insurance costs, and potentially lives.""Governments have to balance many competing factors next with the technical elements of this problem, such as perceived financial constraints, public opinion and political motivations,"" added Drescher. ""When these factors are not managed right, wildlife management measures are delayed or never started.""Story Source:Materials provided by University of Waterloo. ",0.14138,0.169559,0.197666,0.220877,0.153194,0.209498,0.193993,0,0
215,Self-driving cars must reduce traffic fatalities by at least 75 percent to stay on the roads,"The race is on for companies to present their driverless cars to the public, but recent collisions involving autonomous vehicles developed by Uber Technologies Inc. and Tesla Inc. have led consumers to questions whether these vehicles can alleviate traffic issues and increase safety. A new study published in Risk Analysis examined the question ""How safe is safe enough for self-driving vehicles (SDVs)?""To answer this question, researchers employed an expressed-preference approach -- a method that has not previously been employed in this setting -- to determine the socially acceptable risk of SDVs. The results showed that the public will not accept this new technology unless it is shown to be safer, approximately four to five times as safe as human-driven vehicles (HDVs). Despite the conveniences SDVs would bring to individuals, such as the ability to watch a movie, read a book, sleep or surf the internet, the public will be much less likely to accept, or even tolerate, SDVs if they have the same risk level as human driving. As suggested by previous studies, an individual increases his or her demand for safety when that safety is entrusted to an external factor, such as an automated vehicle.One of the major motivations behind the development of SDVs is to improve road safety. Human error is believed to cause 94 percent of all traffic crashes in the U.S., and 75 percent in the U.K. While SDVs have the potential to significantly reduce these types of crashes, they also introduce several new road risks, including accidents caused by cyber-attacks. Creating perfectly safe SDVs is both technologically and economically infeasible, but policies can require that the risk of having them on the road be as low as technically achievable.The study was conducted by Peng Liu and Run Yang, Tianjin University, and Zhigang Xu, of Chang'an University. The survey was distributed to a convenience sample of residents in Tianjin, China. Of the 499 respondents, half were randomly assigned to complete a version of the survey for HDVs, while the other half completed an SDV version. Risk frequencies were expressed as one fatality per a certain number of vehicle-kilometers traveled and as one fatality per a certain number of population, respectively. Respondents were asked to accept or reject each traffic risk scenario at one of four levels: never accept, hard to accept, easy to accept and fully accept.The results show that the respondents believe that SDVs should be four to five times as safe as HDVs. Current global traffic fatal risk is estimated at 17.4 per 100,000, which is 350 times greater than the frequency accepted by 50 percent of the respondents for SDVs. This implies that respondents expect SDVs to improve safety by two orders of magnitude against the current traffic risk.Based on the results, the researchers propose the following requirements for SDVs based on the tolerability of risk in industrial safety (a concept developed in the health and safety field) in which risks are distinguished by three criteria: unacceptable, tolerable and broadly acceptable. SDVs that are less safe than human drivers would be set as the unacceptable risk criterion. The tolerable risk is that SDVs be four to five times as safe, meaning they should be able to reduce 75-80 percent of current traffic fatalities. The broadly acceptable risk criterion for SDVs is set as two orders of magnitude lower than current global traffic risk, indicating a hundredfold improvement over current traffic risks, or the same order of magnitude experienced in public transportation modes, such as rail and commercial aviation.""Our results and method may help government authorities to establish clear safety requirements for regulating SDVs and also help SDV manufacturers find consumers' expectations for SDVs that must be met,"" states Liu, Ph.D., assistant professor of industrial engineering.Story Source:Materials provided by Society for Risk Analysis. ",0.106313,0.0956885,0.146046,0.18406,0.114975,0.168028,0.139109,0,0
216,Kicking the car(bon) habit better for air pollution than technology revolution,"Changing our lifestyles and the way we travel could have as big -- if not more of an impact on CO2 transport emissions, as electric vehicles and the transport technology revolution, according to new Oxford University research.Published in Energy Efficiency, the study uses Scotland as an example and suggests that, radical lifestyle change can show quicker results than the gradual transition to Electric Vehicles and phasing out of conventional petrol and diesel vehicles.Scotland has committed itself to reduce carbon emissions by 80% of 1990 levels by 2050. For transport, this includes international aviation and shipping which makes the targets more difficult to achieve.Led by Dr Christian Brand, Senior Research Fellow and Associate Professor at the Environmental Change Institute and Transport Studies Unit, in collaboration with colleagues Jillian Anable from the University of Leeds and Craig Morton at the University of Loughborough, the paper explores how plausible changes in the way we travel might reduce energy use and emissions in Scotland over the next three decades, in light of the 5-year carbon budgets up to 2050 and beyond.""Our study explores how Scotland might achieve these targets in the transport sector. We find that both lifestyle change -- such as making fewer and shorter journeys, sharing existing journeys, or shifting to walking, cycling and clean public transport -- and a comprehensive strategy around zero emission technologies are needed, but that they have limits to meeting our CO2 targets, in particular beyond 2030"" explains lead author, Oxford Scientist Dr Christian Brand.The findings suggest that, only through prioritisation of both demand- (lifestyle, social and cultural change) and supply-side (new technology) transport solutions, might we have a chance of curbing carbon emissions in line with the United Nation's 1.5C Climate Change Agreement. The co-benefits of such change to human health and the NHS are enormous.""The newfound urgency of 'cleaning up our act' since the Paris Climate Change Agreement in 2016 and Dieselgate scandal suggests that we cannot just wait for the technology fix,"" says Dr Christian Brand.Traditionally governments have prioritised technology fixes and supply-side transport solutions to the carbon emission problem.However, the authors suggest that a long-term carbon and air quality emission-cutting strategy should consider both demand- and supply-side transport solutions, for the best chance of success.Change will need to be led by consumers, policy makers and industry alike, they say.""We need to look at how we can inspire and support consumer lifestyle changes -- in travel patterns, mode and vehicle choice, vehicle occupancy -- to be in with a chance of reducing our carbon emissions in line with legislated targets and travelling on the 'Road to Zero' faster, further and more flexible.""Story Source:Materials provided by University of Oxford. ",0.11323,0.153835,0.155259,0.172153,0.121959,0.193787,0.172556,0,0
217,How to melt gold at room temperature,"When the tension rises, unexpected things can happen -- not least when it comes to gold atoms. Researchers from, among others, Chalmers University of Technology, Sweden, have now managed, for the first time, to make the surface of a gold object melt at room temperature.Ludvig de Knoop, from Chalmers' Department of Physics, placed a small piece of gold in an electron microscope. Observing it at the highest level of magnification and increasing the electric field step-by-step to extremely high levels, he was interested to see how it influenced the gold atoms.It was when he studied the atoms in the recordings from the microscope, that he saw something exciting. The surface layers of gold had actually melted -- at room temperature.""I was really stunned by the discovery. This is an extraordinary phenomenon, and it gives us new, foundational knowledge of gold,"" says Ludvig de Knoop.What happened was that the gold atoms became excited. Under the influence of the electric field, they suddenly lost their ordered structure and released almost all their connections to each other. Upon further experimentation, the researchers discovered that it was also possible to switch between a solid and a molten structure.The discovery of how gold atoms can lose their structure in this way is not just spectacular, but also groundbreaking scientifically. Together with the theoretician Mikael Juhani Kuisma, from the University of Jyveskyle in Finland, Ludvig de Knoop and colleagues have opened up new avenues in materials science. The results are now published in the journal Physical Review Materials.Thanks to theoretical calculations, the researchers are able to suggest why gold can melt at room temperature. Possibly, the surface melting can be seen as a so-called low-dimensional phase transition. In that case, the discovery is connected to the research field of topology, where pioneers David Thouless, Duncan Haldane and Michael Kosterlitz received the Nobel Prize in Physics 2016. With Mikael Juhani Kuisma in the lead, the researchers are now looking into that possibility.In any case, the ability to melt surface layers of gold in this manner enables various novel practical applications in the future.""Because we can control and change the properties of the surface atom layers, it opens doors for different kinds of applications. For example, the technology could be used in different types of sensors, catalysts and transistors. There could also be opportunities for new concepts for contactless components,"" says Eva Olsson, Professor at the Department of Physics at Chalmers.But for now, for those who want to melt gold without an electron microscope, a trip to the goldsmith is still in order.Story Source:Materials provided by Chalmers University of Technology. ",0.100945,0.186771,0.131415,0.187425,0.152069,0.157126,0.162155,0,0
218,Purple bacteria 'batteries' turn sewage into clean energy,"You've flushed something valuable down the toilet today.Organic compounds in household sewage and industrial wastewater are a rich potential source of energy, bioplastics and even proteins for animal feed -- but with no efficient extraction method, treatment plants discard them as contaminants. Now researchers have found an environmentally-friendly and cost-effective solution.Published in Frontiers in Energy Research, their study is the first to show that purple phototrophic bacteria -- which can store energy from light -- when supplied with an electric current can recover near to 100% of carbon from any type of organic waste, while generating hydrogen gas for electricity production.""One of the most important problems of current wastewater treatment plants is high carbon emissions,"" says co-author Dr Daniel Puyol of King Juan Carlos University, Spain. ""Our light-based biorefinery process could provide a means to harvest green energy from wastewater, with zero carbon footprint.""Purple photosynthetic bacteriaWhen it comes to photosynthesis, green hogs the limelight. But as chlorophyll retreats from autumn foliage, it leaves behind its yellow, orange and red cousins. In fact, photosynthetic pigments come in all sorts of colors -- and all sorts of organisms.Cue purple phototrophic bacteria. They capture energy from sunlight using a variety of pigments, which turn them shades of orange, red or brown -- as well as purple. But it is the versatility of their metabolism, not their color, which makes them so interesting to scientists.""Purple phototrophic bacteria make an ideal tool for resource recovery from organic waste, thanks to their highly diverse metabolism,"" explains Puyol.The bacteria can use organic molecules and nitrogen gas -- instead of CO2 and H2O -- to provide carbon, electrons and nitrogen for photosynthesis. This means that they grow faster than alternative phototrophic bacteria and algae, and can generate hydrogen gas, proteins or a type of biodegradable polyester as byproducts of metabolism.Tuning metabolic output with electricityWhich metabolic product predominates depends on the bacteria's environmental conditions -- like light intensity, temperature, and the types of organics and nutrients available.""Our group manipulates these conditions to tune the metabolism of purple bacteria to different applications, depending on the organic waste source and market requirements,"" says co-author Professor Abraham Esteve-Neeez of University of Alcale, Spain.""But what is unique about our approach is the use of an external electric current to optimize the productive output of purple bacteria.""This concept, known as a ""bioelectrochemical system,"" works because the diverse metabolic pathways in purple bacteria are connected by a common currency: electrons. For example, a supply of electrons is required for capturing light energy, while turning nitrogen into ammonia releases excess electrons, which must be dissipated. By optimizing electron flow within the bacteria, an electric current -- provided via positive and negative electrodes, as in a battery -- can delimit these processes and maximize the rate of synthesis.Maximum biofuel, minimum carbon footprintIn their latest study, the group analyzed the optimum conditions for maximizing hydrogen production by a mixture of purple phototrophic bacteria species. They also tested the effect of a negative current -- that is, electrons supplied by metal electrodes in the growth medium -- on the metabolic behavior of the bacteria.Their first key finding was that the nutrient blend that fed the highest rate of hydrogen production also minimized the production of CO2.""This demonstrates that purple bacteria can be used to recover valuable biofuel from organics typically found in wastewater -- malic acid and sodium glutamate -- with a low carbon footprint,"" reports Esteve-Neeez.Even more striking were the results using electrodes, which demonstrated for the first time that purple bacteria are capable of using electrons from a negative electrode or ""cathode"" to capture CO2 via photosynthesis.""Recordings from our bioelectrochemical system showed a clear interaction between the purple bacteria and the electrodes: negative polarization of the electrode caused a detectable consumption of electrons, associated with a reduction in carbon dioxide production.""This indicates that the purple bacteria were using electrons from the cathode to capture more carbon from organic compounds via photosynthesis, so less is released as CO2.""Towards bioelectrochemical systems for hydrogen productionAccording to the authors, this was the first reported use of mixed cultures of purple bacteria in a bioelectrochemical system -- and the first demonstration of any phototroph shifting metabolism due to interaction with a cathode.Capturing excess CO2 produced by purple bacteria could be useful not only for reducing carbon emissions, but also for refining biogas from organic waste for use as fuel.However, Puyol admits that the group's true goal lies further ahead.""One of the original aims of the study was to increase biohydrogen production by donating electrons from the cathode to purple bacteria metabolism. However, it seems that the PPB bacteria prefer to use these electrons for fixing CO2 instead of creating H2.""We recently obtained funding to pursue this aim with further research, and will work on this for the following years. Stay tuned for more metabolic tuning.""Story Source:Materials provided by Frontiers. ",0.0712672,0.161099,0.173055,0.141728,0.11609,0.138132,0.143742,0,0
219,Making a transparent flexible material of silk and nanotubes,"The silk fibers produced by Bombyx mori, the domestic silkworm, has been prized for millennia as a strong yet lightweight and luxurious material. Although synthetic polymers like nylon and polyester are less costly, they do not compare to silk's natural qualities and mechanical properties. And according to research from the University of Pittsburgh's Swanson School of Engineering, silk combined with carbon nanotubes may lead to a new generation of biomedical devices and so-called transient, biodegradable electronics.The study, ""Promoting Helix-Rich Structure in Silk Fibroin Films through Molecular Interactions with Carbon Nanotubes and Selective Heating for Transparent Biodegradable Devices,"" was featured on the Oct. 26 cover of the American Chemistry Society journal Applied Nano Materials.""Silk is a very interesting material. It is made of natural fibers that humans have been using for thousands of years to make high quality textiles, but we as engineers have recently started to appreciate silk's potential for many emerging applications such as flexible bioelectronics due to its unique biocompatibility, biodegradability and mechanical flexibility,"" noted Mostafa Bedewy, assistant professor of industrial engineering at the Swanson School and lead author of the paper. ""The issue is that if we want to use silk for such applications, we don't want it to be in the form of fibers. Rather, we want to regenerate silk proteins, called fibroins, in the form of films that exhibit desired optical, mechanical and chemical properties.""As explained by the authors in the video below, these regenerated silk fibroins (RSFs) however typically are chemically unstable in water and suffer from inferior mechanical properties, owing to the difficulty in precisely controlling the molecular structure of the fibroin proteins in RSF films. Bedewy and his NanoProduct Lab group, which also work extensively on carbon nanotubes (CNTs), thought that perhaps the molecular interactions between nanotubes and fibroins could enable ""tuning"" the structure of RSF proteins.""One of the interesting aspects of CNTs is that, when they are dispersed in a polymer matrix and exposed to microwave radiation, they locally heat up,"" Dr. Bedewy explained. ""So we wondered whether we could leverage this unique phenomenon to create desired transformations in the fibroin structure around the CNTs in an ""RSF-CNT"" composite.""According to Dr. Bedewy, the microwave irradiation, coupled with a solvent vapor treatment, provided a unique control mechanism for the protein structure and resulted in a flexible and transparent film comparable to synthetic polymers but one that could be both more sustainable and degradable. These RSF-CNT films have potential for use in flexible electronics, biomedical devices and transient electronics such as sensors that would be used for a desired period inside the body ranging from hours to weeks, and then naturally dissolve.""We are excited about advancing this work further in the future, as we are looking forward to developing the science and technology aspects of these unique functional materials,"" Dr. Bedewy said. "" From a scientific perspective, there is still a lot more to understand about the molecular interactions between the functionalization on nanotube surfaces and protein molecules. From an engineering perspective, we want to develop scalable manufacturing processes for taking cocoons of natural silk and transforming them into functional thin films for next generation wearable and implantable electronic devices.""Video: https://www.youtube.com/watch?v=c10f80FortUStory Source:Materials provided by University of Pittsburgh. ",0.0829827,0.184295,0.152119,0.157505,0.156588,0.128365,0.161114,0,0
220,Interfacial electronic state improving hydrogen storage capacity in Pd-MOF materials,"NIMS, Kyushu University and Kyoto University jointly identified a mechanism by which a hybrid material composed of palladium (Pd) and metal-organic frameworks (MOFs) is capable of storing approximately twice as much hydrogen as a material composed solely of Pd. The greater hydrogen storage capacity of the hybrid material is associated with a slight change in its electronic state caused by the transfer of an electric charge -- amounting to approximately 0.4 electrons -- from the Pd to the MOFs. The joint research team therefore successfully determined the quantitative relationships between the materials' electronic states and their hydrogen storage properties. These findings may facilitate the development of new hybrid materials with superior hydrogen storage properties or with the capability to efficiently catalyze hydrogenation reactions.Hydrogen is a viable next-generation energy source. Widespread use of hydrogen will require efficient hydrogen storage methods. Transition metals, such as Pd, are known to possess excellent hydrogen storage properties. Recent reports indicated that the hydrogen storage capabilities of materials composed of transition metal nanoparticles and MOFs are significantly higher than those of materials composed solely of a transition metal. It had been predicted that these increased hydrogen storage capabilities are associated with the transfer of electric charge at the interface between the transition metals and the MOFs. However, the mechanisms responsible for the increased hydrogen storage capabilities were not quantitatively understood (e.g., the amount of charge transferred).We investigated the electronic state of a hybrid material, Pd@HKUST-1, which is composed of Pd nanocubes and MOFs (specifically, copper(II) 1, 3, 5-benzenetricarboxylate, or HKUST-1) and capable of storing approximately twice the amount of hydrogen of materials composed solely of Pd nanocubes. For this investigation, we used NIMS's synchrotron X-ray beamline at SPring-8, the world's largest synchrotron radiation facility. In addition, we calculated the electronic states of Pd and HKUST-1 separately and compared them with the electronic state of Pd@HKUST-1. As a result, we found that an electric charge amounting to approximately 0.4 electrons had been transferred from the Pd nanocubes to the MOFs. This small charge transfer presumably enabled the electron bands in the Pd nanocubes to store more hydrogen, resulting in approximately doubled hydrogen storage capacity for the hybrid material compared to a material composed solely of Pd nanocubes.Hybrid materials composed of transition metal nanoparticles and MOFs are potentially capable not only of storing large amounts of hydrogen but also of efficiently catalyzing hydrogenation reactions. The methods developed and used in this study to measure and analyze electronic states may accelerate the development of new hybrid materials with greatly increased hydrogen storage and catalytic capabilities.Story Source:Materials provided by National Institute for Materials Science, Japan. ",0.151563,0.256354,0.181941,0.226544,0.195856,0.231713,0.226271,0,0
221,Draw-your-own electrodes set to speed up development of micro detection devices,"Miniature devices for sensing biological molecules could be developed quicker thanks to a rapid prototyping method. Devices that sense and measure biological molecules important for healthcare, such as detecting diseases in blood samples, rely on electrodes to carry out their tasks.New generations of these devices are being made that manipulate molecules or work with smaller concentrations of molecules, for example detecting rare cancer cells in blood samples.These require intricate patterning of minute electrodes. Getting the right pattern is key, but building prototypes of different electrode designs can be expensive and time-consuming, often requiring specialist equipment and expertise.Now, researchers at Imperial College London, have created a method that allows intricate electrode patterns to be printed in community labs and hackspaces at a fraction of the time and cost. The details of their method are published in Scientific Reports.Lead researcher Dr Ali Salehi-Reyhani, from the Department of Chemistry at Imperial, said: ""With our method researchers and startups can more easily design and develop analytical devices, even when they need electronics that can't be bought off-the-shelf.""Community hackspaces are great for democratising science, allowing more people to try out new technology solutions. We hope this method will allow bioelectronics to benefit from that ecosystem of hackers getting hands-on with problems and solutions in healthcare.""The method allows researchers to design electrode patterns on computers before printing them off using a laser-cutting printer. The cavities are then filled with metal using microfluidic techniques -- using the science of how fluids move through confined spaces.In this way, researchers could print several sheets of electrodes, each with a slightly different design, allowing them to be tested in rapid succession to find the best design. Previously, designs may have had to be sent away to be manufactured, taking weeks or even months to arrive at the best design, but now the whole process can be reduced to a matter of days.The team at fabriCELL, a centre of excellence in artificial cell science run by Imperial College London and King's College London, are now using the technique to prototype devices for manipulating and analysing cells.They say the technique could be used to speed up the development of flexible wearable devices, such as skin patches that monitor health signals and devices, and devices that could be used in hospitals or GP surgeries, such as ones that can quickly distinguish between viral and bacterial infections with just a drop of blood.Story Source:Materials provided by Imperial College London. Original written by Hayley Dunning. ",0.073595,0.133425,0.12277,0.175236,0.129082,0.117412,0.153177,0,0
222,Racing electrons under control Physicists precisely control electrons on a time scale of under one femtosecond,"Being able to control electronic systems using light waves instead of voltage signals is the dream of physicists all over the world. The advantage is that electromagnetic light waves oscillate at petaherz frequency. This means that computers in the future could operate at speeds a million times faster than those of today. Scientists at Friedrich-Alexander-Universitet Erlangen-Nernberg (FAU) have now come one step closer to achieving this goal as they have succeeded in using ultra-short laser impulses to precisely control electrons in graphene.Current control in electronics that is one million times faster than in today's systems is a dream for many. Ultimately, current control is one of the most important components as it is responsible for data and signal transmission. Controlling the flow of electrons using light waves instead of voltage signals, as is now the case, could make this dream a reality. However, up to now, it has been difficult to control the flow of electrons in metals as metals reflect light waves and the electrons inside them cannot be influenced by these light waves.Physicists at FAU have therefore turned to graphene, a semi-metal that comprises only one single layer of carbon and is so thin that enough light can penetrate to enable electrons to be set in motion. In an earlier study, physicists at the Chair for Laser Physics had already succeeded in generating an electric signal at a time scale of only one femtosecond by using a very short laser pulse. This is equivalent to one millionth of one billionth of a second. In these extreme time scales, electrons reveal their quantum nature as they behave like a wave. The wave of electrons glides through the material as it is driven by the light field (the laser pulse).Under controlThe researchers went one step further in the current study. They aimed a second laser pulse at this light-driven wave. This second pulse now enables the electron wave to pass through the material in two dimensions. The second laser pulse can be used to deflect, accelerate or even change the direction of the electron wave. This enables information to be transmitted by this wave, depending on the exact time, strength and direction of the second pulse. It's possible to go one step further. 'Imagine the electron wave is a wave in water. Waves in water can split because of an obstacle and converge and interfere when they have passed the obstacle. Depending on how the sub-waves stand in relation to one another, they either amplify or cancel each other out. We can use the second laser pulse to modify the individual sub-waves in a targeted manner and thus control their interference', explains Christian Heide from the Chair of Laser Physics. 'In general, it's very difficult to control quantum phenomena, such as the wave characteristics of electrons in this instance. This is because it's very difficult to maintain the electron wave in a material as the electron wave scatters with other electrons and loses its wave characteristics. Experiments in this field are typically performed at extremely low temperatures. We can now carry out these experiments at room temperature, since we can control the electrons using laser pulses at such high speeds that there is no time left for the scatter processes with other electrons. This enables us to research several new physical processes that were previously not accessible.'It means the scientists have made significant progress towards realising electronic systems that can be controlled using light waves. In the next few years they will be investigating whether electrons in other two-dimensional materials can also be controlled in the same way. 'Maybe we will be able to use materials research to modify the characteristics of materials in such a way that it will soon be possible to build small transistors that can be controlled by light', says Heide.Story Source:Materials provided by University of Erlangen-Nuremberg. ",0.107963,0.122049,0.113501,0.136098,0.158582,0.164149,0.128891,0,0
223,Environment turns molecule into a switch,"It looks like a cross with four arms of equal length that have a central atom at their intersection. All atoms are arranged in one plane so that the molecule is absolutely planar -- at least in the normal state.Physicists from the University of Werzburg have now succeeded in manipulating this molecule using a special deposit and an electrical field to permanently take on two different states. This could make the molecule suitable as a kind of ""molecular switch"" for spintronics applications -- a trailblazing data processing technology based on electron spin.The molecular switch is the fruit of a collaboration of members from the Departments of Experimental and Theoretical Physics at the University of Werzburg: Dr. Jens Kegel, a postdoc at the Department of Experimental Physics II, devised and ran the experiments. Giorgio Sangiovanni, a Professor of Theoretical Physics at the Institute of Theoretical Physics and Astrophysics, was in charge of interpreting them. The team has recently published their research results in the current issue of the journal npj Quantum Materials.Building a bridge with a dye molecule""We used a manganese phthalocyanine molecule, a dye which cannot be normally switched,"" Sangiovanni describes the physicists' approach. Jens Kegel had to resort to a trick to turn it into a molecular switch: He mounted the molecule on a very special metallic surface built of silver and bismuth atoms.Because bismuth atoms are much bigger than silver atoms, their regular arrangement covers the metal surface like low walls. Irregularities in this structure result in a larger distance between two bismuth areas like a dried-up riverbed. The manganese phthalocyanine molecule then builds a bridge across this riverbed to continue the metaphor.Switched by an electric fieldJens Kegel used a special technique to give the molecule its switching property. When he approached the manganese atom at the centre of the molecule with a very fine tip that emitted an electric field, the central atom changed its position and moved down a bit towards the metallic surface out of the molecular plane. ""In this way, the molecule took on two stable switchable states,"" the physicist says.Physically, the molecule creates a large magnetic moment due to the position change of its central atom. Because of special quantum physics phenomena, this change of position affects the entire molecule, manifesting externally through distinctly different magnetic properties. Physicists refer to this as the Kondo effect.A new concept to build molecular switchesNormally, molecular switches are synthesised to be intrinsically stable in multiple states. ""We have now demonstrated that this functionality can be created also in non-switchable molecules by selectively manipulating the molecule's environment,"" Kegel and Sangiovanni explain the central result of their paper. The physicists have thus developed a new concept to build molecular switches which they believe will open up new design possibilities in molecular electronics in the future.Successful cooperation in the Collaborative Research CenterThe successful collaboration of theoretical and experimental physicists at the University of Werzburg is also based on the Collaborative Research Center ""Topological and Correlated Electronics at Surfaces and Interfaces,"" short ToCoTronics, which is located in Werzburg. Its focus is on special physical phenomena -- electronic correlations and topological physics, and above all, their interactions which have huge application potential for novel, trailblazing technologies of tomorrow.Story Source:Materials provided by University of Werzburg. ",0.0958936,0.194868,0.138478,0.165673,0.151608,0.152658,0.164802,0,0
224,"Epoxy compound gets a graphene bump Scientists combine graphene foam, epoxy into tough, conductive composite","Rice University scientists have built a better epoxy for electronic applications.Epoxy combined with ""ultrastiff"" graphene foam invented in the Rice lab of chemist James Tour is substantially tougher than pure epoxy and far more conductive than other epoxy composites while retaining the material's low density. It could improve upon epoxies in current use that weaken the material's structure with the addition of conductive fillers.The new material is detailed in the American Chemical Society journal ACS Nano.By itself, epoxy is an insulator, and is commonly used in coatings, adhesives, electronics, industrial tooling and structural composites. Metal or carbon fillers are often added for applications where conductivity is desired, like electromagnetic shielding.But there's a trade-off: More filler brings better conductivity at the cost of weight and compressive strength, and the composite becomes harder to process.The Rice solution replaces metal or carbon powders with a three-dimensional foam made of nanoscale sheets of graphene, the atom-thick form of carbon.The Tour lab, in collaboration with Rice materials scientists Pulickel Ajayan, Rouzbeh Shahsavari and Jun Lou and Yan Zhao of Beihang University in Beijing, took their inspiration from projects to inject epoxy into 3D scaffolds including graphene aerogels, foams and skeletons from various processes.The new scheme makes much stronger scaffolds from polyacrylonitrile (PAN), a powdered polymer resin they use as a source of carbon, mixed with nickel powder. In the four-step process, they cold-press the materials to make them dense, heat them in a furnace to turn the PAN into graphene, chemically treat the resulting material to remove the nickel and use a vacuum to pull the epoxy into the now-porous material.""The graphene foam is a single piece of few-layer graphene,"" Tour said. ""Therefore, in reality, the entire foam is one large molecule. When the epoxy infiltrates the foam and then hardens, any bending in the epoxy in one place will stress the monolith at many other locations due to the embedded graphene scaffolding. This ultimately stiffens the entire structure.""The puck-shaped composites with 32 percent foam were marginally denser, but had an electrical conductivity of about 14 Siemens (a measure of conductivity, or inverse ohms) per centimeter, according to the researchers. The foam did not add significant weight to the compound, but gave it seven times the compressive strength of pure epoxy.Easy interlocking between the graphene and epoxy helped stabilize the structure of the graphene as well. ""When the epoxy infiltrates the graphene foam and then hardens, the epoxy is captured in micron-sized domains of the graphene foam,"" Tour said.The lab upped the ante by mixing multiwalled carbon nanotubes into the graphene foam. The nanotubes acted as reinforcement bars that bonded with the graphene and made the composite 1,732 percent stiffer than pure epoxy and nearly three times as conductive, at about 41 Siemens per centimeter, far greater than nearly all of the scaffold-based epoxy composites reported to date, according to the researchers.Tour expects the process will scale for industry. ""One just needs a furnace large enough to produce the ultimate part,"" he said. ""But that is done all the time to make large metal parts by cold-pressing and then heating them.""He said the material could initially replace the carbon-composite resins used to pre-impregnate and reinforce fabric used in materials from aerospace structures to tennis rackets.Story Source:Materials provided by Rice University. Original written by Mike Williams. ",0.151027,0.226181,0.231729,0.200753,0.209605,0.201747,0.212504,0,0
225,Scientists shed light on semiconductor degradation mechanism,"Scientists at Nagoya Institute of Technology (NITech) and collaborating universities in Japan have gained new insights into the mechanisms behind degradation of a semiconductor material that is used in electronic devices. By highlighting the specific science behind how the material degrades, they are making way for potential discoveries that may prevent the performance degradation of the material.The study was published in the Journal of Applied Physics in September of 2018. The scientists used Silicon Carbide (SiC) material for the experiment. SiC is becoming a more popular alternative to standard semiconductor materials for electronic devices. The study is based on a specific type of SiC material that is characteristic for its structure, or 4H-SiC. This material was exposed to both photoluminescence as well as various temperatures as a means to create specific kinds of deformations that lead to the degradation of SiC-based devices. The scientists were able to observe how these deformations actually take place on an atomic level.""We quantified the speed at which electric charge particles move in regions of 4H-SiC material where the atomic structure has been defected. This will usher discoveries of ways to suppress degradation of SiC-based devices such as power electronic systems,"" states Dr. Masashi Kato, an associate professor at the Frontier Research Institute for Materials Science in NITech.In order to better understand the actual mechanism behind atomic deformation that lead to degradations, the researchers used photoluminescence to induce movement of electric charge particles and measured the speeds at which that took place. They looked for specific factors that may limit particle movement, including the material that was used.They also tested the effects of increasing temperature, specifically looking to see if higher temperatures will increase or decrease rate of deformation.According to Dr. Kato, the presence of a particular kind of atomic deformation that causes the material degrade is particularly problematic for SiC-based power devices. ""While a particular SiC-based device is in operation, the atoms of the material deform, which leads to degradation. The process by which these atoms deform is not clear yet. What is known, however, is that movement of electric charge within the material as well as areas where the material has become defect already contribute to the aforementioned atomic deformation,"" he states.So far similar experiments have been conducted in the past by other researchers, the results that have been reported are not consistent. Here, the result of experiments with photoluminescence indicates that the carrier recombination in single Shockley stacking faults (1SSFs) and at partial dislocations (PDs) is faster than that in regions without 1SSFs in 4H-SiC. Such fast recombination will induce the degradation of the device with 1SSFs. In addition, 1SSF expansion velocity also increases with temperature increase.As such, they pave the way for research that will revolve around the slowing of SiC-based devices degradation. This, in turn, could potentially result in higher quality and more durable devices.Along those lines, the authors state that their future research endeavors will focus on finding out ways to prevent SiC-based devices from degrading as well as creating devices that will not wear down over time.Story Source:Materials provided by Nagoya Institute of Technology. ",0.107109,0.150203,0.186121,0.197541,0.16115,0.161668,0.189218,0,0
